name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class
DD-g376,protein,http://nrvis.com/./download/data/protein/DD_g376.zip,167,353,0.025467138013130358,2,4.227544910179641,9,0.3891245479867763,543,0,3.251497005988024,14,0.3826109685391124,0.3949090909090909,1.0,1.0
DD-g377,protein,http://nrvis.com/./download/data/protein/DD_g377.zip,307,682,0.014519597198271271,1,4.44299674267101,9,0.2750721364947942,1131,0,3.6840390879478826,12,0.4584638850111166,0.4284090909090909,1.0,2.0
DD-g378,protein,http://nrvis.com/./download/data/protein/DD_g378.zip,148,372,0.03419746276889134,1,5.027027027027027,9,0.2309705481219378,837,0,5.655405405405406,13,0.5062097812097813,0.4946808510638298,1.0,2.0
DD-g379,protein,http://nrvis.com/./download/data/protein/DD_g379.zip,362,814,0.01245772179795228,1,4.497237569060773,9,0.3908711900452921,1572,0,4.3425414364640895,16,0.4639108129439626,0.4749244712990937,1.0,0.0
DD-g38,protein,http://nrvis.com/./download/data/protein/DD_g38.zip,284,694,0.0172696959139999,1,4.887323943661972,8,0.28401800174411296,1554,0,5.471830985915493,13,0.5291582830315219,0.5221774193548387,1.0,5.0
DD-g380,protein,http://nrvis.com/./download/data/protein/DD_g380.zip,404,977,0.012001572365673292,1,4.836633663366337,9,0.2724744271207142,2016,0,4.99009900990099,15,0.4853410341034108,0.4725738396624473,1.0,1.0
DD-g381,protein,http://nrvis.com/./download/data/protein/DD_g381.zip,145,416,0.039846743295019166,1,5.737931034482759,9,0.2225279411437508,1029,0,7.096551724137932,18,0.504247400109469,0.47266881028938895,1.0,5.0
DD-g382,protein,http://nrvis.com/./download/data/protein/DD_g382.zip,260,689,0.020463320463320462,1,5.3,9,0.2336275746111782,1440,0,5.538461538461538,14,0.4631898656898654,0.4343891402714932,1.0,5.0
DD-g383,protein,http://nrvis.com/./download/data/protein/DD_g383.zip,164,352,0.026335478078707168,1,4.2926829268292686,8,0.27343152744508364,621,0,3.7865853658536586,9,0.4783101045296169,0.4683257918552036,1.0,2.0
DD-g384,protein,http://nrvis.com/./download/data/protein/DD_g384.zip,418,995,0.011416703957408236,2,4.760765550239235,9,0.2693784021356205,1896,0,4.535885167464115,14,0.4538619275461386,0.44769775678866586,1.0,1.0
DD-g385,protein,http://nrvis.com/./download/data/protein/DD_g385.zip,442,1279,0.013123197997147578,2,5.787330316742081,13,0.2718177449945877,3243,0,7.3371040723981915,27,0.5053331786363461,0.4779661016949153,1.0,0.0
DD-g386,protein,http://nrvis.com/./download/data/protein/DD_g386.zip,294,701,0.01627545216038634,1,4.7687074829931975,10,0.3510670540873547,1455,0,4.9489795918367365,15,0.483719360760177,0.4846768820786143,1.0,1.0
DD-g387,protein,http://nrvis.com/./download/data/protein/DD_g387.zip,360,841,0.01301454658000619,2,4.6722222222222225,9,0.2308008801522312,1500,0,4.166666666666667,14,0.4616468253968257,0.4329004329004329,1.0,0.0
DD-g388,protein,http://nrvis.com/./download/data/protein/DD_g388.zip,478,1357,0.011903195529942194,2,5.677824267782428,11,0.21624679049375944,3276,0,6.853556485355647,18,0.5094646404269837,0.4654731457800512,1.0,5.0
DD-g389,protein,http://nrvis.com/./download/data/protein/DD_g389.zip,351,772,0.012568172568172569,1,4.398860398860399,9,0.29572051356828183,1338,0,3.8119658119658117,12,0.4382942160719943,0.4494457507557944,1.0,0.0
DD-g39,protein,http://nrvis.com/./download/data/protein/DD_g39.zip,263,628,0.01822773053144864,2,4.775665399239544,9,0.2950927094456849,1059,0,4.026615969581748,12,0.43326090892630803,0.3939732142857143,1.0,5.0
DD-g390,protein,http://nrvis.com/./download/data/protein/DD_g390.zip,405,982,0.01200342256447867,2,4.849382716049383,9,0.12596961411120616,1911,0,4.718518518518519,13,0.4850970017636686,0.4554337464251668,1.0,1.0
DD-g391,protein,http://nrvis.com/./download/data/protein/DD_g391.zip,131,293,0.034409864944216086,1,4.473282442748092,10,0.3215409648464055,522,0,3.984732824427481,15,0.4360050890585244,0.4375523889354568,1.0,0.0
DD-g392,protein,http://nrvis.com/./download/data/protein/DD_g392.zip,333,963,0.01742103549332465,1,5.783783783783784,10,0.1261561384273678,2460,0,7.387387387387387,18,0.5223199389866056,0.49338146811071,1.0,2.0
DD-g393,protein,http://nrvis.com/./download/data/protein/DD_g393.zip,348,847,0.014028288449435223,1,4.867816091954023,10,0.25509619072730105,1620,0,4.655172413793104,16,0.4545908593322384,0.4385489983757445,1.0,2.0
DD-g394,protein,http://nrvis.com/./download/data/protein/DD_g394.zip,124,311,0.04078153684762654,2,5.016129032258065,9,0.2626138088012153,594,0,4.790322580645161,15,0.4551331285202254,0.4165497896213184,1.0,0.0
DD-g395,protein,http://nrvis.com/./download/data/protein/DD_g395.zip,403,962,0.011876103354196758,1,4.774193548387096,9,0.2456023909057049,1959,0,4.861042183622828,16,0.5126806884871398,0.4807361963190184,1.0,2.0
DD-g396,protein,http://nrvis.com/./download/data/protein/DD_g396.zip,294,688,0.015973624944858492,1,4.680272108843537,9,0.26004764798462104,1245,0,4.2346938775510194,13,0.4434699276536009,0.42857142857142855,1.0,1.0
DD-g397,protein,http://nrvis.com/./download/data/protein/DD_g397.zip,553,1401,0.009179180753203871,1,5.066907775768535,10,0.30949857836799016,3015,0,5.452079566003617,19,0.4698857602112577,0.4670797831138652,1.0,5.0
DD-g398,protein,http://nrvis.com/./download/data/protein/DD_g398.zip,297,680,0.01547001547001547,1,4.579124579124579,9,0.3261480538763408,1254,0,4.2222222222222205,16,0.4716931216931213,0.456997084548105,1.0,0.0
DD-g399,protein,http://nrvis.com/./download/data/protein/DD_g399.zip,316,706,0.014185252159935702,2,4.468354430379748,9,0.2971111362425917,1272,0,4.025316455696204,16,0.4628465943339361,0.4573894282632146,1.0,2.0
DD-g4,protein,http://nrvis.com/./download/data/protein/DD_g4.zip,108,268,0.0463828314295604,2,4.962962962962963,9,0.26738982814758283,576,0,5.333333333333333,15,0.4905129335684893,0.4796003330557869,1.0,5.0
DD-g40,protein,http://nrvis.com/./download/data/protein/DD_g40.zip,218,582,0.02460575825476684,1,5.339449541284403,9,0.18298196972075687,1359,0,6.23394495412844,15,0.5169360710645112,0.4848376739207991,1.0,2.0
DD-g400,protein,http://nrvis.com/./download/data/protein/DD_g400.zip,242,564,0.01934090051781489,2,4.661157024793388,8,0.23154582657709924,1074,0,4.43801652892562,12,0.4683293978748521,0.4601542416452442,1.0,1.0
DD-g401,protein,http://nrvis.com/./download/data/protein/DD_g401.zip,214,464,0.020358913606248082,1,4.336448598130842,8,0.44584097619234864,831,0,3.883177570093458,13,0.4559523809523807,0.4665918023582257,1.0,0.0
DD-g402,protein,http://nrvis.com/./download/data/protein/DD_g402.zip,159,386,0.030730037417403083,2,4.8553459119496845,9,0.14461905833520966,762,0,4.7924528301886795,12,0.4841170010981329,0.4562874251497006,1.0,0.0
DD-g403,protein,http://nrvis.com/./download/data/protein/DD_g403.zip,341,949,0.016370536484388475,1,5.5659824046920825,10,0.3536779404678401,2520,0,7.390029325513196,16,0.5398082204533813,0.5346912794398472,1.0,0.0
DD-g404,protein,http://nrvis.com/./download/data/protein/DD_g404.zip,366,934,0.013983082566060331,1,5.103825136612022,11,0.34856338066042875,1932,0,5.278688524590164,19,0.4535459986279658,0.4447513812154696,1.0,0.0
DD-g405,protein,http://nrvis.com/./download/data/protein/DD_g405.zip,287,641,0.015618527813649766,1,4.466898954703833,9,0.4136190048912875,1278,0,4.452961672473868,16,0.4807809302582824,0.495733126454616,1.0,1.0
DD-g406,protein,http://nrvis.com/./download/data/protein/DD_g406.zip,247,558,0.01836674237187716,1,4.518218623481782,8,0.24598610677845936,1035,0,4.190283400809717,12,0.4608733371891265,0.4610244988864143,1.0,2.0
DD-g407,protein,http://nrvis.com/./download/data/protein/DD_g407.zip,97,209,0.04488831615120275,1,4.309278350515464,8,0.3077877677147905,369,0,3.8041237113402064,12,0.4674030436917034,0.448359659781288,1.0,1.0
DD-g408,protein,http://nrvis.com/./download/data/protein/DD_g408.zip,269,815,0.022609998335460246,1,6.059479553903348,11,0.13901433614542824,2229,0,8.286245353159849,20,0.5293514003551179,0.4929234851835471,1.0,1.0
DD-g409,protein,http://nrvis.com/./download/data/protein/DD_g409.zip,807,1948,0.005989773108132624,1,4.8277571251548945,10,0.26114838348913755,3921,0,4.858736059479554,16,0.4782252512735785,0.471670876939733,1.0,1.0
DD-g41,protein,http://nrvis.com/./download/data/protein/DD_g41.zip,447,1382,0.013864226883759193,2,6.1834451901566,11,0.16300707034307876,3975,0,8.89261744966443,21,0.5576814808358428,0.5205605028810896,1.0,5.0
DD-g410,protein,http://nrvis.com/./download/data/protein/DD_g410.zip,406,1072,0.013038983153925685,1,5.280788177339901,9,0.2372660228198748,2517,0,6.199507389162563,15,0.5286046602549059,0.4993056933148185,1.0,1.0
DD-g411,protein,http://nrvis.com/./download/data/protein/DD_g411.zip,449,1102,0.010956888323258031,1,4.908685968819599,10,0.2402613867895829,2142,0,4.770601336302894,17,0.4706066390921628,0.4480234260614934,1.0,1.0
DD-g412,protein,http://nrvis.com/./download/data/protein/DD_g412.zip,136,315,0.03431372549019608,1,4.632352941176472,8,0.2879728580645989,546,0,4.014705882352942,12,0.4171393557422967,0.4139499620924943,1.0,0.0
DD-g413,protein,http://nrvis.com/./download/data/protein/DD_g413.zip,474,1087,0.009696612875888707,1,4.586497890295358,9,0.2333193861726523,1842,0,3.886075949367088,13,0.42831859888822,0.4112525117213664,1.0,0.0
DD-g414,protein,http://nrvis.com/./download/data/protein/DD_g414.zip,378,947,0.013290668463082257,2,5.010582010582009,10,0.27091563475735386,1920,0,5.079365079365079,15,0.4840870916267743,0.4561653599429794,1.0,5.0
DD-g415,protein,http://nrvis.com/./download/data/protein/DD_g415.zip,150,427,0.038210290827740495,2,5.6933333333333325,10,0.2553392474915317,1122,0,7.48,18,0.5417883597883599,0.5042696629213483,1.0,5.0
DD-g416,protein,http://nrvis.com/./download/data/protein/DD_g416.zip,351,984,0.01601953601953602,2,5.6068376068376065,11,0.2402623439111003,2283,0,6.504273504273504,19,0.4809782809782813,0.4562350119904077,1.0,2.0
DD-g417,protein,http://nrvis.com/./download/data/protein/DD_g417.zip,312,874,0.01801467557094567,1,5.602564102564101,10,0.2701655269210927,2304,0,7.384615384615384,20,0.5348824786324783,0.5114317425083241,1.0,0.0
DD-g418,protein,http://nrvis.com/./download/data/protein/DD_g418.zip,226,506,0.019901671583087508,2,4.477876106194692,8,0.2814231663245058,792,0,3.504424778761062,11,0.4206805731142012,0.3932472691161867,1.0,1.0
DD-g419,protein,http://nrvis.com/./download/data/protein/DD_g419.zip,222,535,0.021809139456198282,1,4.819819819819821,9,0.242560786690916,1053,0,4.743243243243243,14,0.4822215072215073,0.4480851063829787,1.0,0.0
DD-g42,protein,http://nrvis.com/./download/data/protein/DD_g42.zip,620,1355,0.0070613372244515095,1,4.370967741935484,9,0.3204249143854461,2193,0,3.5370967741935484,13,0.4281285202252956,0.4214876033057851,1.0,0.0
DD-g420,protein,http://nrvis.com/./download/data/protein/DD_g420.zip,155,373,0.031252618349392546,1,4.812903225806451,10,0.2939139094346909,741,0,4.780645161290322,16,0.476241679467486,0.4466546112115733,1.0,1.0
DD-g421,protein,http://nrvis.com/./download/data/protein/DD_g421.zip,123,289,0.03851792616286818,2,4.699186991869919,8,0.284093270045229,597,0,4.853658536585366,15,0.5007742934572204,0.4873469387755102,1.0,2.0
DD-g422,protein,http://nrvis.com/./download/data/protein/DD_g422.zip,164,473,0.03538829866826276,2,5.7682926829268295,9,0.1577783357395423,1311,0,7.9939024390243905,19,0.5744870305845915,0.5375153751537516,1.0,5.0
DD-g423,protein,http://nrvis.com/./download/data/protein/DD_g423.zip,484,1181,0.010103861882518007,1,4.880165289256198,9,0.33420395459470753,2232,0,4.6115702479338845,15,0.4622933884297524,0.4317214700193424,1.0,5.0
DD-g424,protein,http://nrvis.com/./download/data/protein/DD_g424.zip,104,213,0.03976848394324122,1,4.096153846153847,9,0.2319175657932301,297,0,2.8557692307692317,10,0.4165521978021977,0.38372093023255816,1.0,0.0
DD-g425,protein,http://nrvis.com/./download/data/protein/DD_g425.zip,315,777,0.015711252653927813,2,4.933333333333334,10,0.2282584506667284,1566,0,4.971428571428572,15,0.4808138070042831,0.4540446506233691,1.0,0.0
DD-g426,protein,http://nrvis.com/./download/data/protein/DD_g426.zip,273,644,0.017345399698340876,2,4.717948717948718,9,0.17020205986463527,1173,0,4.2967032967032965,16,0.4658962730391301,0.4270112850382235,1.0,1.0
DD-g427,protein,http://nrvis.com/./download/data/protein/DD_g427.zip,164,369,0.027607361963190184,2,4.5,9,0.22138651601265988,609,0,3.713414634146341,15,0.4233933410762676,0.4070855614973262,1.0,0.0
DD-g428,protein,http://nrvis.com/./download/data/protein/DD_g428.zip,144,343,0.03331390831390831,1,4.763888888888889,9,0.19042411388256847,639,0,4.4375,15,0.4578869047619046,0.4303030303030303,1.0,1.0
DD-g429,protein,http://nrvis.com/./download/data/protein/DD_g429.zip,185,489,0.02873090481786134,2,5.286486486486488,9,0.2580474271675329,1041,0,5.627027027027029,12,0.4956413556413555,0.4463979416809605,1.0,5.0
DD-g43,protein,http://nrvis.com/./download/data/protein/DD_g43.zip,216,521,0.02243755383290267,1,4.824074074074074,9,0.28234373450800826,1143,0,5.291666666666667,16,0.5060148442092887,0.5098126672613738,1.0,2.0
DD-g430,protein,http://nrvis.com/./download/data/protein/DD_g430.zip,212,531,0.023741393186086025,2,5.009433962264152,10,0.20782784294985604,951,0,4.485849056603773,12,0.4517595088349806,0.4038216560509553,1.0,2.0
DD-g431,protein,http://nrvis.com/./download/data/protein/DD_g431.zip,315,711,0.014376706096451319,1,4.514285714285714,10,0.2123397302706765,1254,0,3.9809523809523815,12,0.4607860922146635,0.4440509915014164,1.0,1.0
DD-g432,protein,http://nrvis.com/./download/data/protein/DD_g432.zip,357,871,0.013706606238000818,1,4.879551820728292,9,0.23939736915248666,1719,0,4.815126050420168,14,0.4913765506202482,0.4585222726060283,1.0,1.0
DD-g433,protein,http://nrvis.com/./download/data/protein/DD_g433.zip,525,1757,0.0127735368956743,2,6.6933333333333325,13,0.41022300831266495,5028,0,9.577142857142855,25,0.4883265517551234,0.4534632034632034,1.0,0.0
DD-g434,protein,http://nrvis.com/./download/data/protein/DD_g434.zip,171,450,0.030959752321981424,2,5.2631578947368425,9,0.18829571616914856,957,1,5.5964912280701755,15,0.5021024784182676,0.4499294781382229,1.0,5.0
DD-g435,protein,http://nrvis.com/./download/data/protein/DD_g435.zip,313,927,0.018985008601622017,2,5.92332268370607,12,0.18084164626573584,2433,0,7.773162939297125,22,0.5260470980918264,0.482546608488695,1.0,1.0
DD-g436,protein,http://nrvis.com/./download/data/protein/DD_g436.zip,366,895,0.013399206527434688,1,4.890710382513661,9,0.3045586793383888,1761,0,4.811475409836065,13,0.4583571862260388,0.4450341167551175,1.0,0.0
DD-g437,protein,http://nrvis.com/./download/data/protein/DD_g437.zip,357,813,0.012793881597582851,1,4.554621848739496,9,0.15873769983810315,1314,0,3.6806722689075633,15,0.4336845849450895,0.4043076923076923,1.0,0.0
DD-g438,protein,http://nrvis.com/./download/data/protein/DD_g438.zip,225,549,0.021785714285714287,1,4.88,11,0.2779548930487027,1176,0,5.226666666666667,20,0.5174080487413819,0.4809815950920245,1.0,2.0
DD-g439,protein,http://nrvis.com/./download/data/protein/DD_g439.zip,259,614,0.018377181167878842,1,4.741312741312743,8,0.29578463192688303,1149,0,4.436293436293436,14,0.4417999632285344,0.4444874274661509,1.0,2.0
DD-g44,protein,http://nrvis.com/./download/data/protein/DD_g44.zip,394,1101,0.014220947804859147,2,5.588832487309643,11,0.23799711327714346,2730,0,6.928934010152284,19,0.516280462346452,0.4923354373309288,1.0,5.0
DD-g440,protein,http://nrvis.com/./download/data/protein/DD_g440.zip,216,620,0.026701119724375538,2,5.7407407407407405,10,0.1968136684934021,1644,0,7.6111111111111125,21,0.5370260141093474,0.5096094234345939,1.0,5.0
DD-g441,protein,http://nrvis.com/./download/data/protein/DD_g441.zip,678,1903,0.008291830607878766,1,5.613569321533923,11,0.2780814813367766,4554,0,6.716814159292035,20,0.495250013834085,0.4677485620377978,1.0,5.0
DD-g442,protein,http://nrvis.com/./download/data/protein/DD_g442.zip,447,1032,0.01035302615342944,1,4.617449664429532,10,0.2894202363367773,1842,0,4.120805369127518,17,0.4545701502077343,0.4373219373219373,1.0,0.0
DD-g443,protein,http://nrvis.com/./download/data/protein/DD_g443.zip,431,1058,0.011417471537257863,2,4.909512761020881,10,0.1952487921681544,2010,0,4.663573085846868,15,0.4692649062718672,0.44088615924544855,1.0,0.0
DD-g444,protein,http://nrvis.com/./download/data/protein/DD_g444.zip,539,1393,0.009607492878868343,2,5.1688311688311686,11,0.2769776364207441,2742,0,5.087198515769944,18,0.4533503602149245,0.4214571165078389,1.0,2.0
DD-g445,protein,http://nrvis.com/./download/data/protein/DD_g445.zip,392,1007,0.01314003862414531,1,5.137755102040817,10,0.2633215216397565,2268,0,5.785714285714287,19,0.5067723517978622,0.4843049327354261,1.0,0.0
DD-g446,protein,http://nrvis.com/./download/data/protein/DD_g446.zip,387,872,0.0116747667054933,2,4.506459948320414,9,0.268452191421171,1329,0,3.434108527131784,11,0.3871149665723312,0.3835497835497835,1.0,0.0
DD-g447,protein,http://nrvis.com/./download/data/protein/DD_g447.zip,323,691,0.0132876949406765,1,4.2786377708978325,9,0.3765961581168131,1233,0,3.8173374613003097,15,0.450201484102413,0.4711501719526175,1.0,1.0
DD-g448,protein,http://nrvis.com/./download/data/protein/DD_g448.zip,346,911,0.015263466532629638,1,5.2658959537572265,10,0.3502733871855107,2277,0,6.580924855491331,21,0.5278557665840904,0.5145762711864407,1.0,0.0
DD-g449,protein,http://nrvis.com/./download/data/protein/DD_g449.zip,395,939,0.012067082182098569,2,4.754430379746835,10,0.20778942581322524,1797,0,4.549367088607595,13,0.4602129797066509,0.4488011988011988,1.0,5.0
DD-g45,protein,http://nrvis.com/./download/data/protein/DD_g45.zip,101,222,0.04396039603960397,2,4.396039603960396,9,0.2466859326932036,393,0,3.891089108910891,12,0.4614175703284614,0.4527649769585254,1.0,1.0
DD-g450,protein,http://nrvis.com/./download/data/protein/DD_g450.zip,723,1827,0.0069999195411547,1,5.053941908713694,9,0.30627783902911504,3687,0,5.0995850622406635,17,0.4679971020219984,0.44946970620504695,1.0,2.0
DD-g451,protein,http://nrvis.com/./download/data/protein/DD_g451.zip,404,1146,0.014077586418691498,1,5.673267326732672,12,0.2881768806447883,2793,0,6.913366336633662,25,0.5086764033546209,0.4734700796745211,1.0,5.0
DD-g452,protein,http://nrvis.com/./download/data/protein/DD_g452.zip,186,393,0.022842197035745426,1,4.225806451612904,9,0.4183038595585381,615,0,3.306451612903226,15,0.38710957501280063,0.4175152749490835,1.0,2.0
