name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class,resource_allocation,jaccard_coefficient,preferential_attachment,community,sorensen_neighbours
DD-g399,protein,http://nrvis.com/./download/data/protein/DD_g399.zip,316,706,0.014185252159935702,2,4.468354430379748,9,0.2971111362425917,1272,0,4.025316455696204,16,0.4628465943339361,0.4573894282632146,1.0,0.0,0.898016997167139,0.8895184135977339,0.39660056657223797,0.8158640226628896,0.8980169971671389
DD-g4,protein,http://nrvis.com/./download/data/protein/DD_g4.zip,108,268,0.0463828314295604,2,4.962962962962963,9,0.26738982814758283,576,0,5.333333333333333,15,0.4905129335684893,0.4796003330557869,1.0,0.0,0.8955223880597015,0.8843283582089552,0.42910447761194026,0.7276119402985074,0.8731343283582089
DD-g40,protein,http://nrvis.com/./download/data/protein/DD_g40.zip,218,582,0.02460575825476684,1,5.339449541284403,9,0.18298196972075687,1359,0,6.23394495412844,15,0.5169360710645112,0.4848376739207991,1.0,0.0,0.9518900343642611,0.9518900343642611,0.40378006872852235,0.8539518900343641,0.9450171821305842
DD-g400,protein,http://nrvis.com/./download/data/protein/DD_g400.zip,242,564,0.01934090051781489,2,4.661157024793388,8,0.23154582657709924,1074,0,4.43801652892562,12,0.4683293978748521,0.4601542416452442,1.0,0.0,0.9219858156028369,0.9184397163120568,0.4078014184397163,0.8156028368794326,0.9024822695035462
DD-g401,protein,http://nrvis.com/./download/data/protein/DD_g401.zip,214,464,0.020358913606248082,1,4.336448598130842,8,0.44584097619234864,831,0,3.883177570093458,13,0.4559523809523807,0.4665918023582257,1.0,1.0,0.9094827586206897,0.918103448275862,0.4030172413793104,0.8426724137931035,0.9094827586206896
DD-g402,protein,http://nrvis.com/./download/data/protein/DD_g402.zip,159,386,0.030730037417403083,2,4.8553459119496845,9,0.14461905833520966,762,0,4.7924528301886795,12,0.4841170010981329,0.4562874251497006,1.0,4.0,0.8808290155440415,0.9015544041450777,0.33160621761658027,0.766839378238342,0.9067357512953367
DD-g403,protein,http://nrvis.com/./download/data/protein/DD_g403.zip,341,949,0.016370536484388475,1,5.5659824046920825,10,0.3536779404678401,2520,0,7.390029325513196,16,0.5398082204533813,0.5346912794398472,1.0,1.0,0.9367755532139093,0.9430979978925185,0.3709167544783983,0.8640674394099053,0.9430979978925185
DD-g404,protein,http://nrvis.com/./download/data/protein/DD_g404.zip,366,934,0.013983082566060331,1,5.103825136612022,11,0.34856338066042875,1932,0,5.278688524590164,19,0.4535459986279658,0.4447513812154696,1.0,0.0,0.9197002141327623,0.9122055674518201,0.3982869379014988,0.8319057815845823,0.9164882226980727
DD-g405,protein,http://nrvis.com/./download/data/protein/DD_g405.zip,287,641,0.015618527813649766,1,4.466898954703833,9,0.4136190048912875,1278,0,4.452961672473868,16,0.4807809302582824,0.495733126454616,1.0,4.0,0.904836193447738,0.8923556942277693,0.44929797191887677,0.8814352574102965,0.9173166926677068
DD-g406,protein,http://nrvis.com/./download/data/protein/DD_g406.zip,247,558,0.01836674237187716,1,4.518218623481782,8,0.24598610677845936,1035,0,4.190283400809717,12,0.4608733371891265,0.4610244988864143,1.0,1.0,0.8727598566308243,0.899641577060932,0.474910394265233,0.8225806451612905,0.8888888888888888
DD-g407,protein,http://nrvis.com/./download/data/protein/DD_g407.zip,97,209,0.04488831615120275,1,4.309278350515464,8,0.3077877677147905,369,0,3.8041237113402064,12,0.4674030436917034,0.448359659781288,1.0,1.0,0.8421052631578948,0.84688995215311,0.2679425837320574,0.7129186602870814,0.8373205741626795
DD-g408,protein,http://nrvis.com/./download/data/protein/DD_g408.zip,269,815,0.022609998335460246,1,6.059479553903348,11,0.13901433614542824,2229,0,8.286245353159849,20,0.5293514003551179,0.4929234851835471,1.0,1.0,0.9509202453987731,0.9595092024539877,0.39263803680981596,0.8576687116564417,0.9509202453987731
DD-g409,protein,http://nrvis.com/./download/data/protein/DD_g409.zip,807,1948,0.005989773108132624,1,4.8277571251548945,10,0.26114838348913755,3921,0,4.858736059479554,16,0.4782252512735785,0.471670876939733,1.0,4.0,0.8947638603696099,0.8998973305954825,0.370123203285421,0.8803901437371663,0.9091375770020534
DD-g41,protein,http://nrvis.com/./download/data/protein/DD_g41.zip,447,1382,0.013864226883759193,2,6.1834451901566,11,0.16300707034307876,3975,0,8.89261744966443,21,0.5576814808358428,0.5205605028810896,1.0,4.0,0.9688856729377714,0.9667149059334299,0.39001447178002896,0.8668596237337193,0.9739507959479017
DD-g410,protein,http://nrvis.com/./download/data/protein/DD_g410.zip,406,1072,0.013038983153925685,1,5.280788177339901,9,0.2372660228198748,2517,0,6.199507389162563,15,0.5286046602549059,0.4993056933148185,1.0,4.0,0.9263059701492538,0.941231343283582,0.42910447761194026,0.8488805970149254,0.9514925373134329
DD-g411,protein,http://nrvis.com/./download/data/protein/DD_g411.zip,449,1102,0.010956888323258031,1,4.908685968819599,10,0.2402613867895829,2142,0,4.770601336302894,17,0.4706066390921628,0.4480234260614934,1.0,1.0,0.9137931034482757,0.9137931034482758,0.38929219600725956,0.839382940108893,0.911978221415608
DD-g412,protein,http://nrvis.com/./download/data/protein/DD_g412.zip,136,315,0.03431372549019608,1,4.632352941176472,8,0.2879728580645989,546,0,4.014705882352942,12,0.4171393557422967,0.4139499620924943,1.0,1.0,0.8603174603174603,0.8825396825396825,0.326984126984127,0.7206349206349206,0.8317460317460318
DD-g413,protein,http://nrvis.com/./download/data/protein/DD_g413.zip,474,1087,0.009696612875888707,1,4.586497890295358,9,0.2333193861726523,1842,0,3.886075949367088,13,0.42831859888822,0.4112525117213664,1.0,0.0,0.9098436062557498,0.9098436062557498,0.42594296228150874,0.8380864765409384,0.9006439742410303
DD-g414,protein,http://nrvis.com/./download/data/protein/DD_g414.zip,378,947,0.013290668463082257,2,5.010582010582009,10,0.27091563475735386,1920,0,5.079365079365079,15,0.4840870916267743,0.4561653599429794,1.0,0.0,0.9387539598732839,0.9303062302006335,0.36114044350580776,0.8553326293558606,0.925026399155227
DD-g415,protein,http://nrvis.com/./download/data/protein/DD_g415.zip,150,427,0.038210290827740495,2,5.6933333333333325,10,0.2553392474915317,1122,0,7.48,18,0.5417883597883599,0.5042696629213483,1.0,1.0,0.9039812646370022,0.9180327868852458,0.4238875878220141,0.8220140515222483,0.8922716627634659
DD-g416,protein,http://nrvis.com/./download/data/protein/DD_g416.zip,351,984,0.01601953601953602,2,5.6068376068376065,11,0.2402623439111003,2283,0,6.504273504273504,19,0.4809782809782813,0.4562350119904077,1.0,4.0,0.9390243902439024,0.9491869918699187,0.4014227642276423,0.8170731707317072,0.9512195121951219
DD-g417,protein,http://nrvis.com/./download/data/protein/DD_g417.zip,312,874,0.01801467557094567,1,5.602564102564101,10,0.2701655269210927,2304,0,7.384615384615384,20,0.5348824786324783,0.5114317425083241,1.0,1.0,0.9519450800915331,0.9553775743707094,0.41189931350114417,0.866132723112128,0.9473684210526315
DD-g418,protein,http://nrvis.com/./download/data/protein/DD_g418.zip,226,506,0.019901671583087508,2,4.477876106194692,8,0.2814231663245058,792,0,3.504424778761062,11,0.4206805731142012,0.3932472691161867,1.0,0.0,0.8537549407114624,0.8517786561264821,0.39130434782608703,0.8023715415019763,0.841897233201581
DD-g419,protein,http://nrvis.com/./download/data/protein/DD_g419.zip,222,535,0.021809139456198282,1,4.819819819819821,9,0.242560786690916,1053,0,4.743243243243243,14,0.4822215072215073,0.4480851063829787,1.0,1.0,0.9046728971962616,0.9233644859813084,0.39626168224299063,0.7383177570093458,0.9158878504672897
DD-g42,protein,http://nrvis.com/./download/data/protein/DD_g42.zip,620,1355,0.0070613372244515095,1,4.370967741935484,9,0.3204249143854461,2193,0,3.5370967741935484,13,0.4281285202252956,0.4214876033057851,1.0,0.0,0.9107011070110701,0.8952029520295204,0.377859778597786,0.8531365313653136,0.9047970479704797
DD-g420,protein,http://nrvis.com/./download/data/protein/DD_g420.zip,155,373,0.031252618349392546,1,4.812903225806451,10,0.2939139094346909,741,0,4.780645161290322,16,0.476241679467486,0.4466546112115733,1.0,4.0,0.900804289544236,0.8981233243967829,0.45844504021447724,0.7882037533512065,0.9249329758713137
DD-g421,protein,http://nrvis.com/./download/data/protein/DD_g421.zip,123,289,0.03851792616286818,2,4.699186991869919,8,0.284093270045229,597,0,4.853658536585366,15,0.5007742934572204,0.4873469387755102,1.0,4.0,0.8581314878892733,0.8754325259515571,0.4394463667820069,0.754325259515571,0.8961937716262977
DD-g422,protein,http://nrvis.com/./download/data/protein/DD_g422.zip,164,473,0.03538829866826276,2,5.7682926829268295,9,0.1577783357395423,1311,0,7.9939024390243905,19,0.5744870305845915,0.5375153751537516,1.0,0.0,0.9830866807610994,0.9619450317124736,0.33403805496828753,0.8689217758985202,0.974630021141649
DD-g423,protein,http://nrvis.com/./download/data/protein/DD_g423.zip,484,1181,0.010103861882518007,1,4.880165289256198,9,0.33420395459470753,2232,0,4.6115702479338845,15,0.4622933884297524,0.4317214700193424,1.0,1.0,0.9043183742591024,0.9119390347163421,0.3835732430143946,0.8010160880609654,0.8958509737510584
DD-g424,protein,http://nrvis.com/./download/data/protein/DD_g424.zip,104,213,0.03976848394324122,1,4.096153846153847,9,0.2319175657932301,297,0,2.8557692307692317,10,0.4165521978021977,0.38372093023255816,1.0,4.0,0.8075117370892019,0.8215962441314554,0.3380281690140845,0.7746478873239436,0.8544600938967136
DD-g425,protein,http://nrvis.com/./download/data/protein/DD_g425.zip,315,777,0.015711252653927813,2,4.933333333333334,10,0.2282584506667284,1566,0,4.971428571428572,15,0.4808138070042831,0.4540446506233691,1.0,0.0,0.9176319176319176,0.9086229086229085,0.4144144144144144,0.8082368082368082,0.897039897039897
DD-g426,protein,http://nrvis.com/./download/data/protein/DD_g426.zip,273,644,0.017345399698340876,2,4.717948717948718,9,0.17020205986463527,1173,0,4.2967032967032965,16,0.4658962730391301,0.4270112850382235,1.0,1.0,0.8990683229813664,0.9347826086956521,0.4394409937888198,0.7872670807453415,0.9301242236024845
DD-g427,protein,http://nrvis.com/./download/data/protein/DD_g427.zip,164,369,0.027607361963190184,2,4.5,9,0.22138651601265988,609,0,3.713414634146341,15,0.4233933410762676,0.4070855614973262,1.0,1.0,0.8482384823848239,0.8644986449864498,0.36314363143631434,0.7018970189701896,0.8590785907859079
DD-g428,protein,http://nrvis.com/./download/data/protein/DD_g428.zip,144,343,0.03331390831390831,1,4.763888888888889,9,0.19042411388256847,639,0,4.4375,15,0.4578869047619046,0.4303030303030303,1.0,1.0,0.9008746355685131,0.9241982507288631,0.4839650145772595,0.7813411078717201,0.8921282798833821
DD-g429,protein,http://nrvis.com/./download/data/protein/DD_g429.zip,185,489,0.02873090481786134,2,5.286486486486488,9,0.2580474271675329,1041,0,5.627027027027029,12,0.4956413556413555,0.4463979416809605,1.0,1.0,0.9141104294478528,0.9304703476482619,0.37832310838445815,0.8098159509202454,0.918200408997955
DD-g43,protein,http://nrvis.com/./download/data/protein/DD_g43.zip,216,521,0.02243755383290267,1,4.824074074074074,9,0.28234373450800826,1143,0,5.291666666666667,16,0.5060148442092887,0.5098126672613738,1.0,1.0,0.9193857965451055,0.9539347408829174,0.4088291746641074,0.852207293666027,0.9059500959692898
DD-g430,protein,http://nrvis.com/./download/data/protein/DD_g430.zip,212,531,0.023741393186086025,2,5.009433962264152,10,0.20782784294985604,951,0,4.485849056603773,12,0.4517595088349806,0.4038216560509553,1.0,4.0,0.9303201506591336,0.9227871939736347,0.43691148775894534,0.7645951035781544,0.9416195856873822
DD-g431,protein,http://nrvis.com/./download/data/protein/DD_g431.zip,315,711,0.014376706096451319,1,4.514285714285714,10,0.2123397302706765,1254,0,3.9809523809523815,12,0.4607860922146635,0.4440509915014164,1.0,1.0,0.8945147679324894,0.9057665260196905,0.4289732770745429,0.8101265822784811,0.9057665260196905
DD-g432,protein,http://nrvis.com/./download/data/protein/DD_g432.zip,357,871,0.013706606238000818,1,4.879551820728292,9,0.23939736915248666,1719,0,4.815126050420168,14,0.4913765506202482,0.4585222726060283,1.0,4.0,0.9242250287026407,0.9230769230769231,0.42594718714121704,0.8507462686567164,0.9402985074626866
DD-g433,protein,http://nrvis.com/./download/data/protein/DD_g433.zip,525,1757,0.0127735368956743,2,6.6933333333333325,13,0.41022300831266495,5028,0,9.577142857142855,25,0.4883265517551234,0.4534632034632034,1.0,4.0,0.9510529311326126,0.9470688673875924,0.43767785998861697,0.8611269208878771,0.9556061468412067
DD-g434,protein,http://nrvis.com/./download/data/protein/DD_g434.zip,171,450,0.030959752321981424,2,5.2631578947368425,9,0.18829571616914856,957,1,5.5964912280701755,15,0.5021024784182676,0.4499294781382229,1.0,4.0,0.9111111111111111,0.9422222222222222,0.3733333333333333,0.7777777777777777,0.9555555555555555
DD-g435,protein,http://nrvis.com/./download/data/protein/DD_g435.zip,313,927,0.018985008601622017,2,5.92332268370607,12,0.18084164626573584,2433,0,7.773162939297125,22,0.5260470980918264,0.482546608488695,1.0,4.0,0.9557713052858684,0.9514563106796117,0.4034519956850054,0.8425026968716289,0.9568500539374326
DD-g436,protein,http://nrvis.com/./download/data/protein/DD_g436.zip,366,895,0.013399206527434688,1,4.890710382513661,9,0.3045586793383888,1761,0,4.811475409836065,13,0.4583571862260388,0.4450341167551175,1.0,1.0,0.9162011173184358,0.9184357541899442,0.3966480446927374,0.8435754189944136,0.9005586592178771
DD-g437,protein,http://nrvis.com/./download/data/protein/DD_g437.zip,357,813,0.012793881597582851,1,4.554621848739496,9,0.15873769983810315,1314,0,3.6806722689075633,15,0.4336845849450895,0.4043076923076923,1.0,0.0,0.9163591635916358,0.9015990159901599,0.34317343173431736,0.8388683886838868,0.9102091020910209
DD-g438,protein,http://nrvis.com/./download/data/protein/DD_g438.zip,225,549,0.021785714285714287,1,4.88,11,0.2779548930487027,1176,0,5.226666666666667,20,0.5174080487413819,0.4809815950920245,1.0,4.0,0.9143897996357013,0.9107468123861566,0.4207650273224044,0.8652094717668487,0.9180327868852458
DD-g439,protein,http://nrvis.com/./download/data/protein/DD_g439.zip,259,614,0.018377181167878842,1,4.741312741312743,8,0.29578463192688303,1149,0,4.436293436293436,14,0.4417999632285344,0.4444874274661509,1.0,0.0,0.8892508143322477,0.8664495114006516,0.39576547231270365,0.8306188925081435,0.8599348534201956
DD-g44,protein,http://nrvis.com/./download/data/protein/DD_g44.zip,394,1101,0.014220947804859147,2,5.588832487309643,11,0.23799711327714346,2730,0,6.928934010152284,19,0.516280462346452,0.4923354373309288,1.0,1.0,0.9418710263396912,0.9536784741144414,0.4541326067211626,0.8710263396911899,0.9518619436875568
DD-g440,protein,http://nrvis.com/./download/data/protein/DD_g440.zip,216,620,0.026701119724375538,2,5.7407407407407405,10,0.1968136684934021,1644,0,7.6111111111111125,21,0.5370260141093474,0.5096094234345939,1.0,1.0,0.9467741935483871,0.9564516129032258,0.4483870967741936,0.8370967741935484,0.9532258064516128
DD-g441,protein,http://nrvis.com/./download/data/protein/DD_g441.zip,678,1903,0.008291830607878766,1,5.613569321533923,11,0.2780814813367766,4554,0,6.716814159292035,20,0.495250013834085,0.4677485620377978,1.0,4.0,0.9448239621650026,0.9453494482396216,0.3904361534419338,0.862848134524435,0.9458749343142406
DD-g442,protein,http://nrvis.com/./download/data/protein/DD_g442.zip,447,1032,0.01035302615342944,1,4.617449664429532,10,0.2894202363367773,1842,0,4.120805369127518,17,0.4545701502077343,0.4373219373219373,1.0,4.0,0.9176356589147286,0.9108527131782945,0.3972868217054263,0.8643410852713179,0.9292635658914729
DD-g443,protein,http://nrvis.com/./download/data/protein/DD_g443.zip,431,1058,0.011417471537257863,2,4.909512761020881,10,0.1952487921681544,2010,0,4.663573085846868,15,0.4692649062718672,0.44088615924544855,1.0,0.0,0.9206049149338376,0.9187145557655955,0.35727788279773154,0.8355387523629489,0.9177693761814745
DD-g444,protein,http://nrvis.com/./download/data/protein/DD_g444.zip,539,1393,0.009607492878868343,2,5.1688311688311686,11,0.2769776364207441,2742,0,5.087198515769944,18,0.4533503602149245,0.4214571165078389,1.0,0.0,0.9396984924623115,0.9325197415649676,0.4084709260588657,0.8370423546302942,0.933237616654702
DD-g445,protein,http://nrvis.com/./download/data/protein/DD_g445.zip,392,1007,0.01314003862414531,1,5.137755102040817,10,0.2633215216397565,2268,0,5.785714285714287,19,0.5067723517978622,0.4843049327354261,1.0,4.0,0.9215491559086394,0.923535253227408,0.4280039721946376,0.8589870903674279,0.9374379344587885
DD-g446,protein,http://nrvis.com/./download/data/protein/DD_g446.zip,387,872,0.0116747667054933,2,4.506459948320414,9,0.268452191421171,1329,0,3.434108527131784,11,0.3871149665723312,0.3835497835497835,1.0,1.0,0.8658256880733946,0.8956422018348624,0.38990825688073394,0.8096330275229358,0.8761467889908257
DD-g447,protein,http://nrvis.com/./download/data/protein/DD_g447.zip,323,691,0.0132876949406765,1,4.2786377708978325,9,0.3765961581168131,1233,0,3.8173374613003097,15,0.450201484102413,0.4711501719526175,1.0,1.0,0.8798842257597685,0.8943560057887121,0.41099855282199715,0.8596237337192474,0.890014471780029
DD-g448,protein,http://nrvis.com/./download/data/protein/DD_g448.zip,346,911,0.015263466532629638,1,5.2658959537572265,10,0.3502733871855107,2277,0,6.580924855491331,21,0.5278557665840904,0.5145762711864407,1.0,4.0,0.9418221734357849,0.946212952799122,0.4753018660812295,0.8770581778265643,0.9527991218441274
DD-g449,protein,http://nrvis.com/./download/data/protein/DD_g449.zip,395,939,0.012067082182098569,2,4.754430379746835,10,0.20778942581322524,1797,0,4.549367088607595,13,0.4602129797066509,0.4488011988011988,1.0,1.0,0.9179978700745473,0.9222577209797658,0.39616613418530355,0.8359957401490947,0.9148029818956336
